country,year,target_year,target_nuclear_share,nuclear_share_t,nuclear_elec_t,nuclear_share_lag1,nuclear_share_lag2,nuclear_elec_lag1,gdp_per_capita,gdp_growth_rate,electricity_demand,coal_share,renewables_share,energy_per_capita,population
Switzerland,2004,2009,41.533,42.211,26.96,42.072,41.63,27.49,47925.96285445294,0.04705092107691739,63.17,0.0,0.5502611999366788,48367.953,7384196.0
Switzerland,2005,2010,39.879,40.381,23.34,42.211,42.072,26.96,49938.67715449128,0.048717191986239645,64.15,0.0,0.5033515198752923,45854.402,7431824.0
Switzerland,2006,2011,42.478,44.777,27.82,40.381,42.211,23.34,52560.59002978399,0.059114936137262084,64.83,0.0,0.4956038870893106,46813.234,7478514.0
Switzerland,2007,2012,37.34,42.029,27.92,44.777,40.381,27.82,55243.405921844154,0.06044064541901725,64.37,0.0,0.5667236290197296,47034.438,7545386.0
Switzerland,2008,2013,37.837,41.319,27.7,42.029,44.777,27.92,56759.29624482938,0.04055917475904548,65.91,0.0,0.5663783947807617,47442.336,7641730.0
Switzerland,2009,2014,39.326,41.533,27.69,41.319,42.029,27.7,55797.011004900196,-0.0046152374399980305,64.51,0.0,0.5740195318555262,45880.383,7737644.0
Switzerland,2010,2015,34.948,39.879,26.34,41.533,41.319,27.69,57648.11243906335,0.044940068121373536,66.57,0.0,0.5628661559260929,45935.188,7825750.0
Switzerland,2011,2016,34.615,42.478,26.71,39.879,41.533,26.34,59019.61413485505,0.03538566482546363,65.47,0.0,0.5196273102184207,42318.344,7914379.0
Switzerland,2012,2017,33.882,37.34,25.44,42.478,39.879,26.71,59084.416403475116,0.011792542413579883,65.93,0.0,0.614742909146064,44264.0,7998927.0
Switzerland,2013,2018,38.482,37.837,25.99,37.34,42.478,25.44,59457.42156545649,0.01792146084548604,66.29,0.0,0.6135163674762407,44387.238,8091199.0
Switzerland,2014,2019,37.438,39.326,27.56,37.837,37.34,25.99,60118.72217730425,0.023498731966335933,64.59,0.0,0.6296640346802911,42054.887,8190238.0
Switzerland,2015,2020,35.066,34.948,23.09,39.326,37.837,27.56,60416.25768716336,0.016446446982198097,65.04,0.0,0.6322263222632225,40599.23,8283940.0
Switzerland,2016,2021,30.686,34.615,21.15,34.948,39.326,23.09,60996.300198462,0.020686835728838584,65.02,0.0,0.5815133804983083,37761.055,8374903.0
Switzerland,2017,2022,39.128,33.882,20.38,34.615,34.948,21.15,61251.76921405361,0.013627989560261433,65.7,0.0,0.5747336377473363,37498.082,8453630.0
Switzerland,2018,2023,34.794,38.482,25.51,33.882,34.615,20.38,62539.902666297654,0.028604382639565825,64.7,0.0,0.6009273570324575,37746.012,8516341.0
Switzerland,2019,2024,30.649,37.438,26.42,38.482,33.882,25.51,62802.90590222704,0.011419885561964065,64.31,0.0,0.6569740320323433,39166.934,8577525.0
Switzerland,2020,2025,29.868,35.066,24.02,37.438,38.482,26.42,60863.549406972816,-0.02375563487421306,62.94,0.0,0.676993962503972,35831.172,8640582.0
Taiwan,1980,1985,51.707,,8.199,,,6.329,8245.620702842742,0.07284732004617626,,,,17398.014,18086521.0
Taiwan,1981,1986,43.22,,10.668,,,8.199,8598.931375509977,0.06166283004281126,,,,16003.523,18412829.0
Taiwan,1982,1987,47.888,,13.084,,,10.668,8755.352092230789,0.03539704342658146,,,,17498.916,18723986.0
Taiwan,1983,1988,40.192,,18.904,,,13.084,9346.826350868747,0.08458298952347541,,,,19131.791,19022629.0
Taiwan,1984,1989,33.639,,24.589,,,18.904,10184.705855906857,0.10591875049669235,,,,19664.119,19306762.0
Taiwan,1985,1990,36.439,51.707,28.727,,,24.589,10545.652382177424,0.049648663465058675,,,,20301.912,19571695.0
Taiwan,1986,1991,35.583,43.22,26.941,51.707,,28.727,11632.78789371756,0.11629319387191317,,,,21833.061,19805981.0
Taiwan,1987,1992,32.071,47.888,33.128,43.22,51.707,26.941,13376.463217594883,0.16207596519523176,,,,23386.168,20015820.0
Taiwan,1988,1993,29.82,40.192,30.651,47.888,43.22,33.128,13852.222777897055,0.04631991946840542,,,,25565.137,20223658.0
Taiwan,1989,1994,27.978,33.639,28.276,40.192,47.888,30.651,14848.656684124175,0.08228242217885193,,,,26852.451,20418913.0
Taiwan,1990,1995,26.53,36.439,32.866,33.639,40.192,28.276,15515.71230693103,0.05393000453185943,,,,28367.777,20594907.0
Taiwan,1991,1996,26.618,35.583,35.29,36.439,33.639,32.866,16611.27814372917,0.08032308043759719,,,,29703.441,20781752.0
Taiwan,1992,1997,24.101,32.071,33.845,35.583,36.439,35.29,17753.422944227477,0.07906000429631979,,,,31257.176,20982088.0
Taiwan,1993,1998,22.586,29.82,34.354,32.071,35.583,33.845,18728.783998321014,0.06462238142686048,,,,32770.891,21174678.0
Taiwan,1994,1999,22.481,27.978,34.871,29.82,32.071,34.354,19913.92283041577,0.07244152205205223,,,,34483.172,21357145.0
Taiwan,1995,2000,20.829,26.53,35.316,27.978,29.82,34.871,20977.430339329494,0.062152812812908347,,,,36338.0,21534497.0
Taiwan,1996,2001,18.825,26.618,37.788,26.53,27.978,35.316,22014.647617630624,0.057961682591584816,,,,37529.094,21709270.0
Taiwan,1997,2002,19.89,24.101,36.269,26.618,26.53,37.788,23052.046951995064,0.05561530057604259,,,,39398.664,21885332.0
Taiwan,1998,2003,18.602,22.586,36.866,24.101,26.618,36.269,23770.950340705836,0.038908402966609384,,,,41396.062,22049226.0
Taiwan,1999,2004,18.081,22.481,38.007,22.586,24.101,36.866,25114.677325103265,0.06393422850145238,,,,43024.375,22203788.0
Taiwan,2000,2005,17.569,20.829,38.5,22.481,22.586,38.007,26470.12426520314,0.06009772279285866,184.84,0.48804371348193026,0.030350573468946117,45722.125,22332873.0
Taiwan,2001,2006,16.927,18.825,35.49,20.829,22.481,38.5,25944.923205448893,-0.014865142358927799,188.53,0.5223041425767783,0.03405293587227497,46945.289,22446254.0
Taiwan,2002,2007,16.676,19.89,39.55,18.825,20.829,35.49,27155.20813711304,0.05227375626389803,198.84,0.5334942667471334,0.022128344397505533,48563.367,22566898.0
Taiwan,2003,2008,17.133,18.602,38.89,19.89,18.825,39.55,28072.557207578673,0.03823586299602862,209.06,0.5549124653209605,0.023055582129532192,50539.492,22664130.0
Taiwan,2004,2009,18.07,18.081,39.49,18.602,19.89,38.89,29688.265767605557,0.061348451771270865,218.41,0.5431985714939792,0.023304793736550523,52462.762,22745432.0
Taiwan,2005,2010,16.851,17.569,39.97,18.081,18.602,39.49,31076.28039360643,0.05041158954344028,227.5,0.5437362637362637,0.026417582417582415,52957.516,22824932.0
Taiwan,2006,2011,16.704,16.927,39.87,17.569,18.081,39.97,32554.116159474266,0.05167245594226455,235.54,0.5422433556933005,0.02640740426254564,54161.758,22914644.0
Taiwan,2007,2012,16.144,16.676,40.54,16.927,17.569,39.87,34420.102679059055,0.061577339578235066,243.11,0.5437044959072025,0.027724075521368928,56193.273,23006921.0
Taiwan,2008,2013,16.502,17.133,40.83,16.676,16.927,40.54,34409.66063712936,0.0031431114864221236,238.31,0.5266249842641937,0.028198564894465192,53926.07,23086238.0
Taiwan,2009,2014,16.306,18.07,41.57,17.133,16.676,40.83,33629.88391339918,-0.01935462443025435,230.05,0.538795913931754,0.027385351010649858,52161.855,23164353.0
Taiwan,2010,2015,14.128,16.851,41.63,18.07,17.133,41.57,37008.51145052269,0.1033010050332118,247.05,0.507063347500506,0.028617688726978344,55741.184,23224049.0
Taiwan,2011,2016,11.987,16.704,42.12,16.851,18.07,41.63,38179.17271785021,0.0338101273807257,252.15,0.5048185603807258,0.029268292682926828,55435.527,23273078.0
Taiwan,2012,2017,8.307,16.144,40.42,16.704,16.851,42.12,38905.67192991782,0.02222000157081601,250.37,0.5002995566561489,0.036226384950273596,54801.141,23345963.0
Taiwan,2013,2018,10.046,16.502,41.64,16.144,16.704,40.42,39751.35568455562,0.02484001987165009,252.33,0.49308445289898145,0.03657908294693457,55716.605,23416870.0
Taiwan,2014,2019,11.788,16.306,42.39,16.502,16.144,41.64,41528.01534243172,0.04719000598625896,259.97,0.4859406854637073,0.03181136284955956,56826.914,23472811.0
Taiwan,2015,2020,11.229,14.128,36.47,16.306,16.502,42.39,42035.72604047046,0.01466000828263925,258.14,0.4641667312311149,0.03405128999767568,56650.766,23529260.0
Taiwan,2016,2021,9.549,11.987,31.66,14.128,16.306,36.47,42842.231479546885,0.021649986884706898,264.12,0.4695592912312585,0.04179918218991367,56802.785,23586140.0
Taiwan,2017,2022,8.241,8.307,22.45,11.987,14.128,31.66,44173.06971478381,0.03310999061330768,270.26,0.483645378524384,0.03959150447717013,56732.984,23632950.0
Taiwan,2018,2023,6.306,10.046,27.68,8.307,11.987,22.45,45353.588938569126,0.02786997637659238,275.53,0.486988712662868,0.03941494574093565,57252.355,23659308.0
Taiwan,2019,2024,4.221,11.788,32.32,10.046,8.307,27.68,46713.94637388472,0.0306400546822702,274.18,0.47136917353563357,0.049018892698227436,56101.125,23674137.0
Taiwan,2020,2025,1.127,11.229,31.44,11.788,10.046,32.32,48317.93335078922,0.03386992163535551,279.99,0.4593378334940534,0.04785885210186078,54479.203,23663461.0
Ukraine,1975,1985,19.598,,,,,,,,,,,,48865230.0
Ukraine,1976,1986,15.662,,,,,,,,,,,,49120842.0
Ukraine,1977,1987,17.913,,,,,,,,,,,,49336485.0
Ukraine,1978,1988,24.226,,,,,,,,,,,,49521243.0
Ukraine,1979,1989,22.525,,,,,,,,,,,,49721384.0
Ukraine,1985,1990,25.333,19.598,53.307,,,,9356.78218679921,,,,,54406.703,51108771.0
Ukraine,1986,1991,26.832,15.662,42.709,19.598,,53.307,9366.996154504033,0.005204333837031316,,,,54423.527,51318738.0
Ukraine,1987,1992,29.042,17.913,50.425,15.662,19.598,42.709,9592.259930156863,0.027979518665686605,,,,55371.176,51515727.0
Ukraine,1988,1993,32.521,24.226,72.001,17.913,15.662,50.425,9647.363158202437,0.009827349826278272,,,,55202.676,51724854.0
Ukraine,1989,1994,33.72,22.525,66.516,24.226,17.913,72.001,10001.148674910784,0.04053926506820756,,,,52622.719,51917825.0
Ukraine,1990,1995,36.079,25.333,76.18,22.525,24.226,66.516,9527.303690260993,-0.044878670038823586,272.25,0.4257851239669422,0.03860422405876951,61372.645,52054096.0
Ukraine,1991,1996,43.198,26.832,75.13,25.333,22.525,76.18,8823.9397470436,-0.071746697815274,265.19,0.4072174667219729,0.04415701949545609,57399.133,52170967.0
Ukraine,1992,1997,44.34,29.042,73.75,26.832,25.333,75.13,8059.649356357328,-0.0839420106278562,248.85,0.4309423347398031,0.03166566204540888,48363.441,52323675.0
Ukraine,1993,1998,43.409,32.521,75.24,29.042,26.832,73.75,7027.561031892151,-0.12761550763193422,229.82,0.38752066834914284,0.048037594639282914,42373.891,52350122.0
Ukraine,1994,1999,41.76,33.72,68.85,32.521,29.042,75.24,5538.418204009525,-0.21602711836626004,203.14,0.385645367726691,0.05966328640346559,36405.477,52076000.0
Ukraine,1995,2000,45.007,36.079,70.52,33.72,32.521,68.85,4983.553268073194,-0.10727710859722017,192.51,0.3722923484494312,0.05168562672068983,35802.496,51665535.0
Ukraine,1996,2001,43.953,43.198,79.58,36.079,33.72,70.52,4599.269925839188,-0.08495964183795286,182.2,0.31602634467618,0.04736553238199781,33656.121,51226111.0
Ukraine,1997,2002,44.814,44.34,79.43,43.198,36.079,79.58,4574.670663315591,-0.013876992857399783,178.99,0.3147103190122353,0.05508687636180792,32742.49,50786881.0
Ukraine,1998,2003,45.083,43.409,75.24,44.34,43.198,79.43,4599.81234626753,-0.0025651073370730497,172.66,0.29381443298969073,0.09116182091972663,31851.186,50379728.0
Ukraine,1999,2004,47.698,41.76,72.07,43.409,44.34,75.24,4705.1828054796615,0.014719317575186082,169.14,0.3212723187891688,0.08466359229041032,31626.572,49976445.0
Ukraine,2000,2005,47.621,45.007,77.34,41.76,43.409,72.07,5109.223689880273,0.07675037485305493,167.99,0.3090064884814572,0.06714685397940352,31992.809,49556654.0
Ukraine,2001,2006,46.599,43.953,76.17,45.007,41.76,77.34,5724.462333262074,0.11024780030306691,170.24,0.314203477443609,0.07078242481203008,31826.52,49106854.0
Ukraine,2002,2007,47.154,44.814,77.99,43.953,45.007,76.17,6185.371436427837,0.07106363134584356,170.91,0.32139722661049674,0.056462465625182846,31908.885,48677280.0
Ukraine,2003,2008,46.651,45.083,81.41,44.814,43.953,77.99,6938.972314119471,0.11348980998957624,175.64,0.31234342974265544,0.05277841038487816,32948.844,48315133.0
Ukraine,2004,2009,47.762,47.698,87.02,45.083,44.814,81.41,7942.518829603525,0.13667329012692073,177.11,0.2564507932923042,0.0665123369657275,33053.113,47979502.0
Ukraine,2005,2010,47.214,47.621,88.76,47.698,45.083,87.02,8392.593487166841,0.04799054623349323,178.04,0.2827454504605707,0.0696472702763424,33739.07,47585558.0
Ukraine,2006,2011,46.294,46.599,90.22,47.621,47.698,88.76,9238.554458857585,0.09369975039395227,183.17,0.35578970355407546,0.07059016214445597,34358.633,47278691.0
Ukraine,2007,2012,45.324,47.154,92.54,46.599,47.621,90.22,10211.476203584309,0.10026384727158814,187.08,0.3743852897156297,0.05596536241180244,34377.082,47062802.0
Ukraine,2008,2013,42.81,46.651,89.84,47.154,46.599,92.54,10670.67594806469,0.03955940776126971,185.85,0.3800376647834275,0.0635996771589992,33363.531,46819168.0
Ukraine,2009,2014,48.348,47.762,82.92,46.651,47.154,89.84,9245.815540909844,-0.13714737211881203,169.34,0.38496515885201366,0.07157198535490727,28538.205,46623731.0
Ukraine,2010,2015,53.537,47.214,89.15,47.762,46.651,82.92,9459.053973246984,0.01938265419190259,184.76,0.37757090279281236,0.0724723966226456,30715.402,46455997.0
Ukraine,2011,2016,49.186,46.294,90.25,47.214,47.762,89.15,10175.836852988265,0.0723469039687522,188.66,0.39489027880843847,0.05931304993109297,31846.529,46307854.0
Ukraine,2012,2017,54.845,45.324,90.14,46.294,47.214,90.25,10220.216402141603,0.0022400391391843985,187.41,0.4291126407342191,0.05992209593938424,31226.742,46210051.0
Ukraine,2013,2018,52.796,42.81,83.21,45.324,46.294,90.14,10238.87578808917,1.9998811240413025e-05,184.48,0.43912619254119695,0.08190589765828274,29691.408,46126760.0
Ukraine,2014,2019,53.847,48.348,88.39,42.81,45.324,83.21,9597.791473441042,-0.06575009219587163,174.39,0.4042089569356041,0.058317564080509206,26284.715,45972379.0
Ukraine,2015,2020,51.56,53.537,87.63,48.348,42.81,88.39,8693.813558438389,-0.09787993632897167,162.33,0.34824123698638576,0.043738064436641404,21915.693,45784904.0
Ukraine,2016,2021,55.107,49.186,80.95,53.537,48.348,87.63,8936.749649619458,0.024170054033365477,160.83,0.3810856183547845,0.05757632282534352,23017.719,45616831.0
Ukraine,2017,2022,55.762,54.845,85.58,49.186,53.537,80.95,9184.055632426745,0.023599928337051955,150.86,0.32699191303195013,0.07198727296831499,21466.02,45436037.0
United Arab Emirates,1980,1985,0.0,,0.0,,,0.0,43497.20215002102,0.26412149392103385,,,,106483.453,1015711.0
United Arab Emirates,1981,1986,0.0,,0.0,,,0.0,41292.486325582075,0.027965506560277492,,,,114494.5,1099864.0
United Arab Emirates,1982,1987,0.0,,0.0,,,0.0,35729.349441821425,-0.08239394861478783,,,,116570.617,1166383.0
United Arab Emirates,1983,1988,0.0,,0.0,,,0.0,32042.433026878294,-0.05019423573335417,,,,105653.945,1235309.0
United Arab Emirates,1984,1989,0.0,,0.0,,,0.0,31603.027774013117,0.04273137578879658,,,,124461.07,1306005.0
United Arab Emirates,1985,1990,0.0,0.0,0.0,,,0.0,29252.289707370106,-0.023415770121579037,,,,146332.031,1377918.0
United Arab Emirates,1986,1991,0.0,0.0,0.0,0.0,,0.0,21637.695990012173,-0.21227950244750332,,,,166545.969,1467386.0
United Arab Emirates,1987,1992,0.0,0.0,0.0,0.0,0.0,0.0,20888.98362085503,0.03570919618159711,,,,173464.0,1574258.0
United Arab Emirates,1988,1993,0.0,0.0,0.0,0.0,0.0,0.0,19505.225397595546,-0.002457682232883719,,,,179499.984,1681797.0
United Arab Emirates,1989,1994,0.0,0.0,0.0,0.0,0.0,0.0,20273.849260108902,0.10619131296365578,,,,190051.359,1789858.0
United Arab Emirates,1990,1995,0.0,0.0,0.0,0.0,0.0,0.0,21410.251446091603,0.11998839418890406,,,,181724.297,1898220.0
United Arab Emirates,1991,1996,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,209723.5,2006630.0
United Arab Emirates,1992,1997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,192314.922,2114738.0
United Arab Emirates,1993,1998,0.0,0.0,0.0,0.0,0.0,0.0,24818.734948683632,,,,,190572.297,2222098.0
United Arab Emirates,1994,1999,0.0,0.0,0.0,0.0,0.0,0.0,27770.23788297438,0.1723447867553587,,,,199585.922,2328191.0
United Arab Emirates,1995,2000,0.0,0.0,0.0,0.0,0.0,0.0,30905.18911251518,0.16378503583826257,,,,199152.906,2434667.0
United Arab Emirates,1996,2001,0.0,0.0,0.0,0.0,0.0,0.0,33781.93950268905,0.1662210203250716,,,,192367.453,2597570.0
United Arab Emirates,1997,2002,0.0,0.0,0.0,0.0,0.0,0.0,37241.01198192666,0.19569299781224436,,,,185083.609,2817410.0
United Arab Emirates,1998,2003,0.0,0.0,0.0,0.0,0.0,0.0,38139.99205310298,0.10520888416908976,,,,175670.047,3040432.0
United Arab Emirates,1999,2004,0.0,0.0,0.0,0.0,0.0,0.0,40235.90701378532,0.13322343193474145,,,,164839.906,3266011.0
United Arab Emirates,2000,2005,0.0,0.0,0.0,0.0,0.0,0.0,45950.157669647466,0.22159327329633266,39.94,0.0,0.0,153361.734,3493583.0
United Arab Emirates,2001,2006,0.0,0.0,0.0,0.0,0.0,0.0,47607.69684895998,0.10428622655993705,43.17,0.0,0.0,145441.672,3723596.0
United Arab Emirates,2002,2007,0.0,0.0,0.0,0.0,0.0,0.0,49381.68231631946,0.10223306854445786,46.85,0.0,0.0,149537.203,3956829.0
United Arab Emirates,2003,2008,0.0,0.0,0.0,0.0,0.0,0.0,53559.71399641977,0.14919712726047535,49.45,0.0,0.0,150545.172,4192465.0
United Arab Emirates,2004,2009,0.0,0.0,0.0,0.0,0.0,0.0,56909.01012652169,0.12247192376520183,52.41,0.0,0.0,152420.609,4428964.0
United Arab Emirates,2005,2010,0.0,0.0,0.0,0.0,0.0,0.0,56253.95384708059,0.04112438813704936,60.7,0.0,0.0,151045.812,4664797.0
United Arab Emirates,2006,2011,0.0,0.0,0.0,0.0,0.0,0.0,61363.95871139481,0.1713529873682083,62.44,0.0,0.0,147989.078,5009106.0
United Arab Emirates,2007,2012,0.0,0.0,0.0,0.0,0.0,0.0,65393.728094953636,0.19662269977609545,78.76,0.0,0.0,145495.719,5624640.0
United Arab Emirates,2008,2013,0.0,0.0,0.0,0.0,0.0,0.0,73729.47370772605,0.26338234998298843,80.46,0.0,0.0,148889.391,6302669.0
United Arab Emirates,2009,2014,0.0,0.0,0.0,0.0,0.0,0.0,71648.58140425995,0.034128121491184764,85.7,0.0,0.00011668611435239206,138000.094,6707063.0
United Arab Emirates,2010,2015,0.0,0.0,0.0,0.0,0.0,0.0,70628.80531081355,0.019763490173039015,93.95,0.0,0.00021287919105907396,140161.359,6938372.0
United Arab Emirates,2011,2016,0.0,0.0,0.0,0.0,0.0,0.0,76543.53584919707,0.12452095957118486,99.11,0.0,0.00020179598425991324,141807.125,7199436.0
United Arab Emirates,2012,2017,0.0,0.0,0.0,0.0,0.0,0.0,77015.545872136,0.047770050997594016,106.18,0.0,0.0001883593897155773,143268.297,7497122.0
United Arab Emirates,2013,2018,0.0,0.0,0.0,0.0,0.0,0.0,77451.41907602685,0.05055990008355863,109.97,0.0,0.0008184050195507866,144520.031,7831851.0
United Arab Emirates,2014,2019,0.0,0.0,0.0,0.0,0.0,0.0,76710.8979681627,0.04166005328093808,116.51,0.0,0.002660715818384688,137818.312,8236880.0
United Arab Emirates,2015,2020,1.187,0.0,0.0,0.0,0.0,0.0,77783.42963154752,0.06787001663909867,127.37,0.0,0.0023553427023631935,140994.875,8674633.0
United Arab Emirates,2016,2021,7.078,0.0,0.0,0.0,0.0,0.0,78870.01786505025,0.0556099517700583,130.24,0.0,0.002457002457002457,140575.797,9030873.0
United Arab Emirates,2017,2022,12.933,0.0,0.0,0.0,0.0,0.0,77699.21943930961,0.007349957324702816,134.47,0.0,0.005577452219825984,131237.281,9234330.0
United Arab Emirates,2018,2023,20.558,0.0,0.0,0.0,0.0,0.0,77772.36339887042,0.01313997794396354,135.98,0.0,0.008824827180467716,121187.641,9346870.0
United Arab Emirates,2019,2024,22.921,0.0,0.0,0.0,0.0,0.0,78374.26619093599,0.011079958264480865,138.44,0.0,0.0264374458249061,129769.297,9377855.0
United Kingdom,1980,1985,20.496,,37.023,,,38.308,20623.68189446798,-0.01641291271852021,,,,42306.977,56282102.0
